,Actor,Average Actor Rating,ActorReviewCount,MovieCount
3118,Heather_Matarazzo,3.530850263355907,5316.0,11
11278,Linda_Emond,3.5307988450433108,1039.0,11
12076,Dale_Dickey,3.530743851229754,3334.0,13
8467,Shawn_Ashmore,3.5304747512907695,15882.0,14
77,Greg_Kinnear,3.5293171986437506,34212.0,36
3306,Dave_Foley,3.5292242295430394,21643.0,20
73,Natalie_Portman,3.529084841931471,86007.0,28
6903,Marlon_Wayans,3.528783914061424,14522.0,16
2401,Peter_Gerety,3.52779114533205,12468.0,18
2807,Khandi_Alexander,3.527768014059754,11380.0,11
9994,Jodelle_Ferland,3.5274140752864156,3666.0,14
7503,Sandra_Oh,3.527383826191913,6628.0,20
6608,Radha_Mitchell,3.527159599683961,15188.0,28
8809,Alex_Borstein,3.526959421901056,3598.0,15
1728,Helen_Mirren,3.526798789417163,10243.0,40
7743,Eric_Bana,3.5266872124704096,22389.0,19
8033,Liam_Aiken,3.526315789473684,5871.0,14
7750,Tom_Hollander,3.526203691751646,15494.0,22
1107,Ben_Cross,3.5258849355163266,10933.0,17
747,Martha_Plimpton,3.5255892255892256,1485.0,17
8260,Aaron_Stanford,3.525250086236633,14495.0,11
3841,Jack_McGee,3.5251270963594927,17113.0,25
1170,Leo_Fitzpatrick,3.524853019775521,1871.0,11
3023,Frances_Conroy,3.524761275904104,19688.0,24
10761,Jim_Sturgess,3.5247240110395586,4348.0,15
7901,Donnie_Yen,3.5246434683399888,8765.0,22
308,Julian_Sands,3.5243795299802327,9106.0,18
6128,Ray_Baker,3.5228630813198234,11547.0,13
10971,Ken_Marino,3.522695035460993,2820.0,11
364,George_Dzundza,3.522110641296688,17028.0,11
12280,Felicity_Jones,3.521788617886179,3075.0,16
1083,Terry_Kinney,3.5217826958264355,22954.0,15
1535,Jean_Reno,3.521674327583853,43946.0,37
79,John_Wood,3.5209153702149636,15491.0,17
2237,Lena_Headey,3.5207652622527945,11630.0,30
4566,Dean_Stockwell,3.520478311386522,10328.0,14
11228,Andrew_Howard,3.5204204721695675,5803.0,12
936,Dianne_Wiest,3.5196374622356497,13902.0,20
1870,Robert_Pugh,3.5190684133915573,6870.0,15
2188,Tony_Todd,3.5189041727503265,26026.0,20
927,James_Rebhorn,3.518687345310803,56161.0,40
2151,Henry_Czerny,3.5184772548078573,29171.0,15
4116,Noah_Taylor,3.518232321739901,33841.0,23
1220,Ray_McKinnon,3.517210184899166,22661.0,17
3377,Eugene_Byrd,3.517164511814534,4486.0,13
1704,Henry_Thomas,3.516789087093389,10483.0,19
5958,Brendan_Gleeson,3.5159291830057775,43097.0,38
1511,Dana_Delany,3.515908806213203,7983.0,16
1254,José_Zúñiga,3.5157694848084544,12112.0,19
807,Christopher_McDonald,3.515458109874262,44378.0,52
7573,Troy_Garity,3.514647137150466,3004.0,14
3091,Paul_Reubens,3.5145277207392196,19480.0,14
4684,William_Lee_Scott,3.5144720617820755,30818.0,11
2215,Kristin_Scott_Thomas,3.5142857142857142,35105.0,42
267,Harry_Connick_Jr.,3.5135493542435423,8672.0,17
616,George_Clooney,3.5127913885296893,85839.0,35
8483,Steve_Carell,3.5127565812362285,34492.0,26
7501,Mandy_Moore,3.512475741613529,7214.0,17
3512,James_Duval,3.5119994299558215,35085.0,16
2096,Monica_Keena,3.5117378917378916,8775.0,11
481,Winona_Ryder,3.5117099818806286,36977.0,35
5332,Robin_Wright,3.5108710018503833,15132.0,29
4877,David_Koechner,3.5104070447687667,16239.0,37
210,Alicia_Witt,3.509698275862069,11600.0,18
7655,Stephen_Dillane,3.509252265861027,5296.0,23
11708,Dominic_Cooper,3.509245882692863,3461.0,18
11710,Derek_Luke,3.509245882692863,3461.0,14
11712,JJ_Feild,3.509245882692863,3461.0,12
6729,Anthony_Anderson,3.509180058752376,23148.0,31
425,Donald_Faison,3.5090941011235954,14240.0,15
11949,Brittany_Snow,3.509014810045074,1553.0,11
5642,Maria_Bello,3.5089045146875204,15217.0,28
1301,Nicky_Katt,3.5086433980902205,12148.0,18
9176,Seth_Rogen,3.5084023490438185,33205.0,29
4363,Peter_MacNeill,3.5081967213114753,6344.0,17
1639,Tom_Cruise,3.5081551696094553,110666.0,22
4635,Tobey_Maguire,3.507857903913212,41296.0,18
195,Hugh_Grant,3.507633516287957,53383.0,24
3513,Vivica_A._Fox,3.5076140031449143,48332.0,24
6202,Bobby_Cannavale,3.507363592467407,4142.0,24
394,Miriam_Margolyes,3.5068460587620045,31551.0,25
7755,Dakota_Fanning,3.5066041014946125,11508.0,24
4185,Jay_Mohr,3.5063891055252263,16669.0,24
472,Susan_Traylor,3.506230239910731,5377.0,12
2238,Sam_Neill,3.5061298348789864,44210.0,39
7859,Jon_Hamm,3.5057484220018034,4436.0,13
424,Paul_Rudd,3.505696026674076,39589.0,39
7263,Kerry_Washington,3.5054429671700875,23241.0,22
1082,Don_Cheadle,3.504991936103218,39063.0,31
157,Mary_Steenburgen,3.50424571397861,18607.0,30
17,Kirsten_Dunst,3.5041274817136885,76560.0,33
10768,Kristen_Bell,3.5037681679526287,5573.0,22
412,Lois_Smith,3.503232360546731,27070.0,23
4942,Michael_Paul_Chan,3.502897526501767,7075.0,11
334,Ciarán_Hinds,3.5023003614853763,15215.0,41
1270,Kyra_Sedgwick,3.5019733596447953,10135.0,21
72,William_Fichtner,3.5015442005725688,57635.0,33
12391,Kyle_Gallner,3.501487209994051,1681.0,16
1010,Tommy_Lee_Jones,3.501441987276583,82525.0,32
3909,Harry_Lennix,3.501147227533461,5230.0,17
780,Bridget_Fonda,3.5010837590958355,19377.0,22
4119,Billy_Bob_Thornton,3.5003230638197893,34049.0,45
6877,Jane_Horrocks,3.499664043002496,10418.0,14
6179,Taye_Diggs,3.49957805907173,9480.0,18
7765,Yasiin_Bey,3.49950477219521,11106.0,18
10640,Marin_Ireland,3.499383477188656,5677.0,11
2230,Stanley_Tucci,3.4993634627625716,39275.0,54
11551,Olivia_Wilde,3.4992732558139537,5504.0,20
2310,Catherine_O'Hara,3.499250788643533,25360.0,31
1614,Isabella_Rossellini,3.498955773955774,8140.0,30
2038,Naomi_Watts,3.4988448516231827,25105.0,34
629,Kelly_Preston,3.498823450315988,14874.0,21
1430,Rachel_Ticotin,3.4988146509146945,25309.0,16
2111,Rachel_Griffiths,3.498749895824652,11999.0,24
12122,Moises_Arias,3.498451053283767,3228.0,11
9542,Paula_Patton,3.4981865932966483,7996.0,14
3689,Caroline_Aaron,3.4978842247799595,5908.0,24
127,David_Paymer,3.497773123139676,45355.0,32
9159,Vanessa_Ferlito,3.497548464961907,13257.0,11
1390,James_Remar,3.497386911329191,34442.0,30
5507,David_Kelly,3.497250049106266,10182.0,12
621,Cheech_Marin,3.4966053573632885,40505.0,27
1658,Blair_Underwood,3.495429306608884,14768.0,13
155,David_Hyde_Pierce,3.495302752293578,27250.0,17
1160,Max_von_Sydow,3.494592436669812,27554.0,24
3372,David_Cross,3.4944456312753687,42129.0,36
11872,Channing_Tatum,3.4937301141680703,5343.0,27
1057,Steve_Zahn,3.4935371210484627,27774.0,35
1745,Richard_Briers,3.4933153880663976,11145.0,11
9169,Joel_Edgerton,3.492880873279544,4214.0,20
411,Celia_Weston,3.492390247550669,26742.0,28
4102,Alice_Krige,3.4897246528056516,12457.0,20
6225,Bud_Cort,3.4896117871037164,12081.0,13
823,Annie_Corley,3.4889190144995874,8483.0,11
1311,Beth_Grant,3.4888761535296537,34026.0,25
4888,Robert_Joy,3.4887118193891102,1506.0,19
606,Anna_Maria_Horsford,3.487430403239413,17781.0,16
8655,Fran_Kranz,3.4873126479095453,7606.0,14
7445,Ian_McShane,3.4870000622006594,16077.0,22
7553,Snoop_Dogg,3.4868693299379276,6283.0,17
11289,Nick_Offerman,3.485629562043796,6576.0,25
2837,Hilary_Swank,3.4850177913727447,16019.0,24
9173,Christina_Applegate,3.4848728246318608,3735.0,22
9075,Dash_Mihok,3.483658536585366,16400.0,20
1376,Bradley_Whitford,3.4835672082717872,18956.0,19
2304,Michael_Keaton,3.4834285517621146,29056.0,30
10268,Elle_Fanning,3.483314372392871,5274.0,15
1525,Jeffrey_Jones,3.4823231115150937,20903.0,16
1323,Patrick_Kilpatrick,3.4819860732667274,16515.0,11
2156,Ann_Magnuson,3.481957809030348,16212.0,15
11206,Ed_Helms,3.481862592246128,9621.0,14
2019,Ewan_McGregor,3.481842125065844,66445.0,47
2423,Anjelica_Huston,3.4810429001765866,28881.0,27
2527,Penelope_Ann_Miller,3.48042920772034,7409.0,18
701,John_Savage,3.4803548795944232,1578.0,15
707,David_Selby,3.4803548795944232,1578.0,11
9677,Jane_Lynch,3.480328947368421,15200.0,26
5372,Sydney_Pollack,3.4803097345132743,13560.0,11
5380,Lucinda_Jenney,3.4801530891197374,9145.0,16
6785,Eli_Wallach,3.4799815214043734,3247.0,13
9407,Jessica_Biel,3.47958938648097,8329.0,25
1839,Cuba_Gooding_Jr.,3.479542903785328,39204.0,41
8382,Jonathan_Rhys_Meyers,3.4788058929956063,7738.0,21
2529,Luis_Guzmán,3.478781211454479,29997.0,48
6006,James_Gammon,3.4787281935846934,8885.0,26
7016,Kate_Bosworth,3.4786009826739073,7734.0,21
3392,Skeet_Ulrich,3.478415780233399,19366.0,17
2535,John_Ortiz,3.4780893952673093,10269.0,16
464,Matt_Dillon,3.4780787489528064,25067.0,31
398,Russi_Taylor,3.4778213278523973,20921.0,15
12256,Kang-ho_Song,3.4776400862068964,1856.0,12
2388,Lauren_Tom,3.4775810097965336,5308.0,15
10916,David_Rasche,3.477525894078562,5117.0,18
5460,Lawrence_Gilliard_Jr.,3.477372541531411,10474.0,11
254,Delroy_Lindo,3.477094005572032,44508.0,27
294,Jeff_Goldblum,3.476451377250655,69813.0,29
8795,Danny_Huston,3.4764054164956915,12185.0,31
209,Lili_Taylor,3.4754947961098788,23444.0,35
4853,Robert_Forster,3.4754103852596314,14925.0,29
11788,Gad_Elmaleh,3.4754028837998305,1179.0,12
7191,Michael_Pitt,3.4752505782575174,6485.0,15
822,Meryl_Streep,3.4749695469370114,25449.0,35
4389,Jeremy_Piven,3.474911248874053,18873.0,37
1048,Viggo_Mortensen,3.474219585007187,27133.0,32
1308,Jason_London,3.473787313432836,5360.0,18
4561,Norman_Reedus,3.4732142857142856,8176.0,21
650,Kenneth_Cranham,3.473064365671642,4288.0,18
2248,Rowan_Atkinson,3.4726843100189035,26450.0,11
10031,Adrian_Grenier,3.4725645539906105,3408.0,11
1765,Elizabeth_Perkins,3.4719751854583314,23051.0,21
5543,Philip_Baker_Hall,3.4717281407976035,21364.0,37
211,Jennifer_Beals,3.4714993804213137,7263.0,20
327,Michael_Sheen,3.470602036506968,21311.0,27
5272,Sam_McMurray,3.4694910738076206,3753.0,14
929,Raymond_Cruz,3.4690823231947645,26894.0,12
3308,Kevin_McDonald,3.4690189328743544,4067.0,12
10963,Olga_Kurylenko,3.4685685685685685,4995.0,13
4840,Simon_Baker,3.468479008947006,7265.0,21
1638,John_McConnell,3.4683634803746335,13987.0,13
10762,Josh_Gad,3.468335343787696,4974.0,12
514,David_Ogden_Stiers,3.467576733932508,29485.0,23
693,Christopher_Walken,3.4672173896846537,53687.0,57
68,Mykelti_Williamson,3.466733976255962,28723.0,17
4496,Matt_Ross,3.4663835630371764,19663.0,15
6943,Bridget_Moynahan,3.465608749262853,18653.0,12
4352,Rade_Serbedzija,3.464995233555767,26225.0,27
8068,William_Hope,3.4648552502453387,8152.0,12
7168,Jennifer_Garner,3.464832361516035,32928.0,23
950,Connie_Britton,3.464607078584283,1667.0,13
437,Ian_McKellen,3.464358524348951,56409.0,29
137,Steven_Weber,3.4639881237429364,10441.0,17
9182,Jerry_Wasserman,3.463828563210125,6953.0,12
6906,James_Marsden,3.4632980651966117,30339.0,33
4335,Gerry_Becker,3.46326870645259,26408.0,12
1427,Faye_Dunaway,3.4617310902786698,7787.0,16
7366,Shannyn_Sossamon,3.4616645934637567,8843.0,17
4862,Tara_Reid,3.461654309545876,30212.0,19
1546,Billy_Crystal,3.461647135803938,33622.0,24
5055,Michael_Paré,3.4611066559743384,3741.0,24
4066,Sadie_Frost,3.460849539406346,3908.0,11
1230,Joan_Cusack,3.460215092182364,55976.0,40
5834,Brad_William_Henke,3.460065645514223,5484.0,16
7776,Philippe_Nahon,3.459684123025769,1203.0,20
7771,Jérémie_Renier,3.459684123025769,1203.0,15
2439,Mary_Beth_Hurt,3.4595531042285392,7071.0,16
8349,Kathryn_Hahn,3.4592933322478223,12283.0,18
4948,Peter_Sarsgaard,3.458948676707121,13678.0,29
686,William_Forsythe,3.4576638332876337,18235.0,23
9307,Maurice_LaMarche,3.4574410163339384,5510.0,19
2235,Jason_Scott_Lee,3.4570103460577952,5606.0,11
252,Danny_DeVito,3.456692522863888,50407.0,39
648,Debra_Monk,3.4566230113386656,11377.0,21
7483,Mark_Camacho,3.4563854047890534,1754.0,17
1586,Melanie_Lynskey,3.455834053586863,11570.0,22
2737,Brett_Rice,3.4558145838980754,3689.0,12
306,Nicolas_Cage,3.4544271241727564,63766.0,55
235,Woody_Harrelson,3.4542028538636793,58377.0,53
4650,Mark_Addy,3.454181784352033,10749.0,12
9234,Mike_Epps,3.4534372940918074,9106.0,27
716,Christine_Ebersole,3.4532131894246954,10099.0,11
4752,Andrea_Martin,3.4531606312140837,10963.0,19
1124,Elizabeth_Peña,3.4529837251356237,3871.0,14
8735,Emmy_Rossum,3.4529162956366872,8984.0,13
10924,Toby_Kebbell,3.452766844176893,4319.0,14
3520,Frank_Medrano,3.4527106907616956,5921.0,11
2336,Dennis_Hopper,3.451782695558629,26028.0,34
7944,Kelly_Hu,3.45162653147444,9468.0,17
3241,Maura_Tierney,3.451512373968836,16365.0,18
6072,Enrico_Colantoni,3.451280731110825,7769.0,12
6321,Kathy_Baker,3.4512792166771953,6332.0,29
3356,Nick_Nolte,3.450549812339501,15187.0,42
3771,Tom_Everett_Scott,3.4497010925582354,4851.0,17
108,Famke_Janssen,3.4495658780117213,46070.0,27
3519,Kurt_Fuller,3.4485035211267605,17040.0,19
2143,Jim_Broadbent,3.447869593285991,43372.0,47
1458,Kathy_Bates,3.4476845546172705,36710.0,46
1306,Blythe_Danner,3.4473696269819447,21822.0,29
5566,Aria_Noelle_Curzon,3.44702842377261,2709.0,11
1294,Angela_Bassett,3.446942353305146,9697.0,28
9579,Eriq_Ebouaney,3.4467265725288834,1558.0,20
8148,Amber_Tamblyn,3.4457146590018293,7654.0,13
322,Nathaniel_Parker,3.44528340918494,4834.0,12
689,Jack_Warden,3.444946475740303,14386.0,13
10622,Jeff_Bennett,3.444831959416614,1577.0,51
9310,Fred_Tatasciore,3.444565612504544,5502.0,20
5645,Lucy_Liu,3.444386349724546,39208.0,27
782,Martin_Landau,3.4443742792817527,18211.0,18
8936,Jason_Bateman,3.44318557333711,21183.0,28
31,Jack_Lemmon,3.4428247206703912,11456.0,12
2279,Cameron_Diaz,3.4428173656097285,87990.0,40
10400,Imogen_Poots,3.441985388912763,2327.0,15
720,Bruce_McGill,3.4415566126306563,31954.0,39
5171,Sarah_Silverman,3.4413415932629947,20662.0,19
1812,Marisa_Tomei,3.4408742676881476,22190.0,38
173,Harris_Yulin,3.4402714424586853,26746.0,21
7860,Sienna_Guillory,3.439771668219944,8584.0,13
9012,Amanda_Seyfried,3.439722280664843,4753.0,15
2177,Lin_Shaye,3.4392368983610804,15437.0,25
8261,Stephen_Graham,3.4392204960479695,7338.0,18
3570,Jake_Busey,3.438526197814514,17845.0,17
2144,Harvey_Fierstein,3.4384948992164013,40582.0,13
1137,Alberta_Watson,3.4383138380048552,4531.0,11
1891,Tobin_Bell,3.437702431224632,24391.0,16
3237,Andre_Braugher,3.436642173852766,14426.0,19
2051,Brent_Spiner,3.436605512564125,57505.0,14
6035,Sam_Shepard,3.4360098522167486,10150.0,35
7036,Jamie_Bell,3.435609630708594,11671.0,18
4492,Colm_Feore,3.4348159509202456,27384.0,27
7389,David_Wenham,3.434528472431455,16595.0,18
4678,Chris_Bauer,3.433724592041225,6986.0,14
111,Robbie_Coltrane,3.4334224349609923,32173.0,20
5277,Tina_Lifford,3.433300876338851,1027.0,12
2692,Clyde_Kusatsu,3.4329732989747246,18239.0,15
4299,Parker_Posey,3.4328072531900604,14890.0,35
441,Maggie_Smith,3.432532845143226,27858.0,24
251,Rene_Russo,3.4321147599466757,53259.0,18
2376,Jamie_Lee_Curtis,3.432101593118542,19647.0,20
4421,Will_Ferrell,3.432092567357575,41829.0,37
5140,Michael_Clarke_Duncan,3.4320804091828236,50442.0,30
3236,Terry_O'Quinn,3.431953685301996,11573.0,12
480,Adam_Baldwin,3.4312306101344365,33845.0,13
3773,Johnathon_Schaech,3.43086500655308,3052.0,26
2377,Tia_Carrere,3.430563350638417,28508.0,18
1630,Tony_Shalhoub,3.430146110872368,46540.0,27
1008,David_Hayman,3.4299051117232935,6534.0,11
166,Maury_Chaykin,3.42990398875966,12811.0,31
4535,Sean_Pertwee,3.4297984099943215,7044.0,21
4866,Kim_Dickens,3.4294688350666576,14327.0,16
623,Tom_Savini,3.4291459211030255,10444.0,11
1499,Don_McKellar,3.4291226064589884,3499.0,16
10018,Ben_Foster,3.428927858568577,7014.0,22
5929,Hope_Davis,3.428712382831771,6081.0,29
1438,Donald_Sutherland,3.4287107019377663,49748.0,49
428,Jeremy_Sisto,3.4286915959317885,13077.0,27
179,Joe_Pesci,3.4285092533020474,26423.0,15
10040,Martin_Klebba,3.4283128167994206,11048.0,12
5809,Dominic_West,3.4282579037902603,16859.0,21
11633,Elsa_Pataky,3.4281663516068055,1058.0,16
3451,Marcia_Gay_Harden,3.427545196950952,25057.0,38
9680,Kat_Dennings,3.4271401773533423,11728.0,15
9676,Elizabeth_Banks,3.425511679220878,26286.0,30
6266,David_Calder,3.424741924741925,6006.0,11
5498,James_Le_Gros,3.4242700729927007,9864.0,37
619,Juliette_Lewis,3.423998169927604,37157.0,37
1502,Victor_Garber,3.423935313917752,40998.0,25
7700,Chris_Evans,3.423829640486249,23198.0,21
7499,Julie_Andrews,3.423659942363112,17350.0,14
7950,James_Franco,3.423283658494966,35162.0,44
5643,Bill_Duke,3.423179396092362,3378.0,11
4848,Ricky_Jay,3.42280701754386,7695.0,11
4216,W._Earl_Brown,3.4226912453464635,16654.0,12
4624,Tony_Goldwyn,3.4220595472440944,16256.0,17
4347,Richard_Portnow,3.4219983664579363,11019.0,18
1667,Kevin_McCarthy,3.4219292158223458,1441.0,12
10965,David_Harbour,3.4210526315789473,3933.0,15
4534,Arthur_J._Nascarella,3.4207221350078494,5096.0,11
2282,James_Garner,3.4205126332700453,13694.0,18
1838,Dustin_Hoffman,3.4204747696817424,38208.0,28
10970,Ken_Jeong,3.42017311853811,12477.0,22
5239,Elden_Henson,3.419948869537429,12517.0,15
2379,Eliza_Dushku,3.4195515612820397,21809.0,16
6229,George_Carlin,3.419544956140351,14592.0,18
4217,Rose_McGowan,3.4183581230996793,12169.0,14
9009,Lizzy_Caplan,3.4175043013673823,11043.0,11
9380,Justin_Bartha,3.4169779535633196,13653.0,13
507,Billy_Connolly,3.416962088668307,23977.0,28
2049,Patrick_Stewart,3.4165226915126645,64826.0,32
608,Paula_Jai_Parker,3.4164868364264134,4634.0,12
3293,Reese_Witherspoon,3.416323853812675,33546.0,34
4980,Campbell_Scott,3.4156847133757964,6280.0,27
3704,Charlize_Theron,3.4155728204003633,31921.0,32
1257,William_Hurt,3.4154568597770742,29068.0,45
10369,Aaron_Yoo,3.414206036745407,3048.0,12
70,Ted_Levine,3.414033386857333,33007.0,21
3839,Daniel_von_Bargen,3.413361427863163,24204.0,16
4420,Charles_Napier,3.411780585249973,9261.0,11
4207,John_Doman,3.411044643846239,9027.0,13
410,Robert_Prosky,3.4108769566333077,31176.0,12
1894,Keith_David,3.4106461351510435,52667.0,61
62,Val_Kilmer,3.4098118254252294,53089.0,52
3107,Sam_Elliott,3.409776617348419,13788.0,21
3077,Alexis_Arquette,3.4093574395309063,8186.0,14
4521,Jim_Caviezel,3.4090481460985056,18070.0,22
9567,Jessica_Alba,3.408721541155867,14275.0,22
2249,Matthew_Broderick,3.4086538461538463,34320.0,29
6923,Julie_Hagerty,3.4085689045936394,2264.0,15
348,Ron_Perlman,3.407871198568873,32422.0,45
1141,Wendell_Pierce,3.4078039160445135,7099.0,18
5556,Donna_Murphy,3.407578947368421,19000.0,11
692,Gabrielle_Anwar,3.406778889899909,10990.0,16
5387,Werner_Herzog,3.406178113703582,3043.0,27
2750,Ron_Jeremy,3.4057971014492754,1035.0,14
1074,Carlos_Gómez,3.4056020986714057,11817.0,11
3265,Emmanuelle_Béart,3.4051386071670047,14790.0,18
4918,Angela_Featherstone,3.4050621509637904,5551.0,11
6026,Jamie_Kennedy,3.404255319148936,10199.0,15
561,Lindsay_Crouse,3.404009900990099,10100.0,12
8386,Juliet_Stevenson,3.403765690376569,4541.0,13
9675,Romany_Malco,3.403641456582633,7140.0,16
268,J.E._Freeman,3.40325326847066,16445.0,13
4184,Jerry_O'Connell,3.403007772896249,11836.0,17
2214,John_Hannah,3.4022556390977443,27132.0,17
5996,Lena_Olin,3.4018176248340652,9793.0,18
9745,Greg_Bryk,3.4015457788347208,4205.0,12
6945,Michael_Weston,3.4006698127568886,6569.0,14
3048,Mike_Myers,3.4003868781174065,62552.0,20
643,Christian_Slater,3.400096298995367,38422.0,40
863,Jackie_Chan,3.4000819960173363,25611.0,38
6103,Nora_Dunn,3.3996924259900037,13005.0,24
3760,Marianne_Jean-Baptiste,3.397905759162304,9741.0,13
4817,Irma_P._Hall,3.397746157041961,9628.0,17
3569,Dee_Wallace,3.3974683544303796,2370.0,14
684,Andy_Garcia,3.397452606635071,8440.0,32
10455,Sung_Kang,3.3973794549266247,4770.0,11
7805,Clayne_Crawford,3.396848137535817,1047.0,11
10485,Tress_MacNeille,3.3967495219885278,3661.0,30
5457,Aasif_Mandvi,3.3964022364476136,12341.0,21
574,Glenne_Headly,3.3962256623045004,12532.0,21
4517,Kevin_Gage,3.3958333333333335,6288.0,15
6320,Jane_Alexander,3.3957565547014847,9497.0,11
207,Madonna,3.395697441043653,7972.0,14
10399,Idris_Elba,3.395332780999724,14484.0,21
11688,Jason_Sudeikis,3.39494563620335,3403.0,14
6384,Justin_Long,3.3941686716474613,15794.0,37
159,James_Woods,3.393234425974833,25748.0,38
1997,David_Krumholtz,3.3931227899036704,32804.0,23
3374,Bob_Odenkirk,3.393101632438125,5697.0,14
906,Alan_Alda,3.3921976691387923,13214.0,18
1979,Kurt_Russell,3.3914475403837105,38258.0,23
2667,Colm_Meaney,3.3914176511466296,14390.0,33
3111,Thomas_Haden_Church,3.391337829943173,18829.0,24
2836,Pat_Morita,3.3909560723514214,5805.0,11
2171,Ray_Liotta,3.390568883781066,13922.0,49
1268,Robert_Duvall,3.390442417046804,32006.0,36
76,Julia_Ormond,3.3900080377775543,19906.0,21
4709,Casper_Van_Dien,3.389886944401425,12914.0,12
749,Mira_Sorvino,3.387480240278217,15815.0,29
489,Rip_Torn,3.3870085948227637,39326.0,29
5919,Roger_Guenveur_Smith,3.3863929031334954,6989.0,16
2965,Kathleen_Turner,3.3861821903787104,4885.0,18
8177,Evan_Jones,3.3860188208181294,5207.0,11
2226,Rosie_Perez,3.3856755063687616,9578.0,20
1703,Aidan_Quinn,3.3848362312980185,12365.0,32
1336,Freddy_Rodríguez,3.384831460674157,4806.0,18
2466,Thomas_Gibson,3.3846316680779003,2362.0,11
5064,Sarita_Choudhury,3.3841354723707666,1683.0,15
2290,Art_LaFleur,3.3834900230237914,10424.0,14
2319,Renée_Zellweger,3.383247170602208,35785.0,25
5367,Loretta_Devine,3.3831146989572822,11892.0,28
7198,Rosemary_Harris,3.3830730869849575,24464.0,12
10393,Martin_Starr,3.382639735329967,5743.0,15
88,Patrick_Bruel,3.381459280694502,4838.0,13
87,Valérie_Lemercier,3.381459280694502,4838.0,12
86,Fanny_Ardant,3.381459280694502,4838.0,14
1980,James_Spader,3.381009100004764,20989.0,22
5629,Amy_Smart,3.380784200663111,13874.0,26
221,Simon_Callow,3.380716915680248,32863.0,19
926,Joe_Mantegna,3.38045757864633,10490.0,30
1648,Arnold_Schwarzenegger,3.380213397471982,78164.0,21
423,Brittany_Murphy,3.3799977443185023,17733.0,28
3415,Helen_Hunt,3.3792195189575103,28854.0,21
10342,A.C._Peterson,3.378899404135997,2853.0,12
1902,Chiara_Mastroianni,3.377667682926829,2624.0,18
156,Paul_Sorvino,3.3774542245753363,9066.0,18
2227,Isaac_Hayes,3.3756490660192866,14829.0,13
1095,Colleen_Camp,3.3747105966162065,28075.0,20
1229,Tom_Arnold,3.374551885665121,20921.0,41
11630,Tadanobu_Asano,3.3745315161839864,5870.0,29
2789,Woody_Allen,3.374329958308517,6716.0,20
925,Stockard_Channing,3.374091381100727,11556.0,23
1533,Meg_Ryan,3.3738023162162913,36007.0,23
748,Michael_Rapaport,3.3734362934362934,19425.0,39
8644,Michael_Gross,3.3724563953488373,1376.0,14
2582,Denis_Leary,3.37206263325615,43619.0,35
3050,Brenda_Fricker,3.3716574958972876,10359.0,15
10839,Common,3.3713547995139734,6584.0,18
3256,Lou_Diamond_Phillips,3.370631970260223,4035.0,16
8003,Amy_Hill,3.370411723656664,7165.0,11
10182,Ken_Davitian,3.3703610832497493,7976.0,11
3824,Ron_Eldard,3.36939200784506,16316.0,18
5307,Nicholas_Woodeson,3.369382612347753,7143.0,11
3475,Catherine_Zeta-Jones,3.369111913873887,27959.0,23
163,Geena_Davis,3.3684210526315788,15200.0,13
7430,Michelle_Rodriguez,3.3680014174344435,16932.0,19
3300,Jed_Rees,3.3676712973863903,8494.0,11
5106,Jeffrey_Tambor,3.367548466732822,41317.0,43
2755,Charles_Dance,3.366997849021817,19526.0,23
1990,French_Stewart,3.3668006430868167,12440.0,11
1195,Michael_Rooker,3.3664642217550416,25686.0,26
7099,Rory_Culkin,3.3656671210056035,6603.0,11
11051,Danny_Masterson,3.365655233069481,2274.0,13
609,Faizon_Love,3.3651342890097213,6069.0,20
587,William_Atherton,3.364796675571386,10107.0,13
601,Ice_Cube,3.3646209386281587,14681.0,25
3571,Chi_McBride,3.364550010663254,18756.0,21
1281,Alfred_Molina,3.3640764882481813,36973.0,43
2814,David_Suchet,3.363810435615127,6267.0,12
8679,Scott_Speedman,3.36349472674976,4172.0,20
8682,Sophia_Myles,3.36349472674976,4172.0,11
7026,Judah_Friedlander,3.362390810099318,16714.0,14
2899,Richard_T._Jones,3.362387805632931,12924.0,19
2283,James_Coburn,3.3623048224402377,36185.0,15
3510,Robert_Loggia,3.362157446371754,19486.0,21
1527,Max_Casella,3.3616098370549183,13256.0,12
2064,Sean_McCann,3.360597764088524,4383.0,13
5613,Josh_Hartnett,3.35993126090079,19494.0,21
939,Hank_Azaria,3.359266917755951,40623.0,34
839,Steve_Whitmire,3.358981162111966,3769.0,11
2821,Brian_Blessed,3.358616481714525,26223.0,11
2753,F._Murray_Abraham,3.3585617227084295,17368.0,19
2812,Jada_Pinkett_Smith,3.3582055813571166,24331.0,21
2973,Mink_Stole,3.3578999260537343,4057.0,13
5194,Vinessa_Shaw,3.3578618884638614,4967.0,14
114,Alan_Cumming,3.3576336001555562,30857.0,34
5329,Julian_Richings,3.3575342465753426,4015.0,17
696,Marshall_Bell,3.3574012727748235,22942.0,28
112,Tchéky_Karyo,3.3573510773130546,23670.0,25
568,Nestor_Serrano,3.3564536772669094,10157.0,12
6857,Cedric_the_Entertainer,3.3564106736088513,12292.0,30
1030,Bill_Pullman,3.356343870955794,53997.0,38
7167,Ashton_Kutcher,3.3558620689655174,8700.0,18
4516,John_Michael_Higgins,3.355838057607513,17463.0,23
2920,Stanley_Anderson,3.355477367820464,26290.0,14
